id|title|image link|link|description|price|brand
56337|Turnbull Towel Rail Electric Heating Element 300w|https://www2.turnbullsonline.co.uk/images/ocw/56337-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/56337|Turnbull Towel Rail Electric Heating Element with Temperature Control is ideal for converting heated towel rails to stand alone mains electric or duel-fuel systems. This element must be fitted to fused spur by a qualified electrician. To convert to dual fu|105.93000000|turnbull
56338|Turnbull Towel Rail Electric Heating Element 600w|https://www2.turnbullsonline.co.uk/images/ocw/56338-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/56338|Turnbull Towel Rail Electric Heating Element with Temperature Control is ideal for converting heated towel rails to stand alone mains electric or duel-fuel systems. This element must be fitted to fused spur by a qualified electrician. To convert to dual fu|100.37000000|turnbull
57488|Turnbull Towel Rail Electric Heating Element with Tee [400w]|https://www2.turnbullsonline.co.uk/images/ocw/57488-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/57488|Turnbull Towel Rail Electric Heating Element comes complete with Tee. Suitable for 22mm diameter tubed towel rails. Acts as a direct replacement for heating elements.|41.22000000|turnbull
49777|Bristan Smile Electric Shower [8.5Kw]|https://www2.turnbullsonline.co.uk/images/ocw/49777-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/49777|The Smile electric shower is available in white and offers sleek, modern styling. Ideal for replacing an existing electric shower.  Its universal sizing means that you won't to have to change your shower enclosure tiles.  It has multiple water and electr|133.47000000|bristan
49778|Bristan Smile Electric Shower [9.5Kw]|https://www2.turnbullsonline.co.uk/images/ocw/49778-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/49778|The Smile electric shower is available in white and offers sleek, modern styling. Ideal for replacing an existing electric shower.  Its universal sizing means that you won't to have to change your shower enclosure tiles.  It has multiple water and electr|143.10000000|bristan
49782|Bristan Joy Thermostatic Electric Shower [8.5Kw]|https://www2.turnbullsonline.co.uk/images/ocw/49782-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/49782|The Bristan Joy electric shower's thermostatic technology means that your chosen water temperature will stay the same for the duration of your shower, regardless of other demands on your home's water system. Comes with easy to use push on/off button, and s|191.69000000|bristan
110592|Lecico Senner Close Couple Toilet Suite|https://www2.turnbullsonline.co.uk/images/ocw/110592-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/110592||165.84000000|lecico
110593|Lecico Senner Square 1TH Basin & Pedestal [540mm x 383mm]|https://www2.turnbullsonline.co.uk/images/ocw/110593-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/110593||73.71000000|lecico
110596|Durastyle Close Coupled Toilet Suite|https://www2.turnbullsonline.co.uk/images/ocw/110596-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/110596||429.25000000|turnbull
110597|Durastyle Basin & Pedestal Suite 1TH [500mm x 440mm]|https://www2.turnbullsonline.co.uk/images/ocw/110597-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/110597||155.75000000|turnbull
56214|Bristan - Zing Thermostatic Bar Shower|https://www2.turnbullsonline.co.uk/images/ocw/56214-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/56214|Put a little zing in your bathroom and enjoy your shower experience like never before. The Basic Cool Touch Bar Shower Mixer from Bristan Zing with a unique Cool Chrome technology keeps the bar valve cool throughout use. Also including an accompanying kit |79.25000000|bristan
70860|Aqualisa AQ75 Thermostatic Bar Mixer Shower|https://www2.turnbullsonline.co.uk/images/ocw/70860-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/70860|The Aqualisa AQ75 is a practical, versatile thermostatic bar mixer shower. Choose from three spray patterns  while the bi-metallic cartridge technology ensures precise and safe temperature control for everyone. Easy-clean soft rub nozzles are a real plus |119.51000000|aqualisa
60142|Turnbull 6mm Single Bath Screen Round Top|https://www2.turnbullsonline.co.uk/images/ocw/60142-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/60142|Time to get rid of that annoying shower curtain and improve your in-bath shower experience with a cost-conscious Turnbull 6mm Single Bath Screen.  Made from substantial toughened glass with a choice of a square or rounded corner, this bath screen will fit|56.17000000|turnbull
72931|Turnbull Floor Standing 800mm Unit with Basin [White]|https://www2.turnbullsonline.co.uk/images/ocw/72931-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/72931|The Turnbull Floor Standing Unit with Basin is a large vanity unit and basin combo that makes a practical, stylish addition to any bathroom. Easy clean finish and bags of room for bathroom clutter.�|275.72000000|turnbull
59751|Bristan Cheer Electric Shower [8.5Kw]|https://www2.turnbullsonline.co.uk/images/ocw/59751-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/59751|The Bristan Cheer electric shower range has been designed to meet all of your showering needs; with 2 power settings and a separate temperature dial to allow you to tailor your experience and a high gloss finish to complete any bathroom design. 5 electrica|88.38000000|bristan
59752|Bristan Cheer Electric Shower [9.5Kw]|https://www2.turnbullsonline.co.uk/images/ocw/59752-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/59752|The Bristan Cheer electric shower range has been designed to meet all of your showering needs; with 2 power settings and a separate temperature dial to allow you to tailor your experience and a high gloss finish to complete any bathroom design. 5 electrica|88.38000000|bristan
10460|Turnbull Granular Salt 25kg|https://www2.turnbullsonline.co.uk/images/ocw/10460-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/177/-/10460|<p>Turnbull Salt Tablets rapidly dissolved to produce premium quality brine<br></p>|9.42000000|turnbull
35710|Pinkgrip Solvent Grab Adhesive 350ml|https://www2.turnbullsonline.co.uk/images/ocw/35710-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/35710|<p>Pinkgrip will stick just about anything on a building site or in your property that needs sticking. With a remarkable grabbing strength not only removes the requirement to pin under the workpiece to prevent sagging, but its revolutionary initial ‘Dire|2.48000000|everbuild
50020|Everbuild D4 Wood Adhesive 1lt|https://www2.turnbullsonline.co.uk/images/ocw/50020-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/50020|<p>D4 Wood Adhesive is a solvent-free industrial grade D4 wood adhesive based upon the latest hybrid resin technology.<br></p>|9.32000000|everbuild
28432|Everbuild 501 PVA Bond 5lt|https://www2.turnbullsonline.co.uk/images/ocw/28432-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28432|<p>PVA Bond is a multi-purpose bonding agent, primer, sealer, cement and plaster admixture that clings to most everyday building and DIY materials. Suitable for preparing unsound surfaces before plastering or painting, as an adhesive on cork, wood, textile|12.88000000|everbuild
47308|Opti-Mix Mortar Plasticiser 1lt|https://www2.turnbullsonline.co.uk/images/ocw/47308-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/47308|<p>Opti-Mix Mortar Plasticiser is the world’s first 1:25 plasticiser is just Pure Admix, smells and works like the best traditional Admix. Benefits include: superior plasticising action, controlled dosage, consistent mix design, easy to use, no waste. 1 |8.74000000|everbuild
28496|Everbuild Mitre Fast Bond Kit|https://www2.turnbullsonline.co.uk/images/ocw/28496-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28496|<p>Mitre Fast Bonding Kit is a two-part instant adhesive system including a cyanoacrylate adhesive and aerosol activator. Mitre Fast is primarily used in the furniture, timber, kitchen and plastics industries where its instant bonding properties considerab|11.11000000|everbuild
45965|Everbuild SBR Bond 503 5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/45965-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/45965|<p>SBR Bond is a latex based, water resistant bonding agent and admixture for use in areas subject to humidity, dampness and continuous water contact. It enhances water resistance of cement mixtures by forming a reinforcing polymer that increases long-term|15.41000000|everbuild
28450|Surveyline Marker Spray 700ml [Yellow]|https://www2.turnbullsonline.co.uk/images/ocw/28450-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28450|<p>A spray applied marking paint for contractors/surveyors spot marking. Colour coded for electric, gas, water and cable company use. Semi permanent formula lasts at least 3 months after application.&nbsp;<br></p>|9.03000000|everbuild
28479|Everbuild 407 Mortar Stain Remover 5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/28479-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28479|<p>Mortar Stain Remover is a highly concentrated fast acting acid based formulation (18% strength) which dissolves mortar and cement stains, ingrained dirt and most paints on mineral surfaces such as brick, render and concrete. Clean up after use with cold|13.05000000|everbuild
29448|Surveyline Marker Spray 700ml [Blue]|https://www2.turnbullsonline.co.uk/images/ocw/29448-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/29448|<p>A spray applied marking paint for contractors/surveyors spot marking. Colour coded for electric, gas, water and cable company use. Semi permanent formula lasts at least 3 months after application.&nbsp;<br></p>|9.03000000|everbuild
64356|Everbuild 505 Plasterers Gripcoat 10Ltr|https://www2.turnbullsonline.co.uk/images/ocw/64356-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/64356|<p>Plasterers Gripcoat is a high performance, plasterers grip coat bonding agent specifically designed to provide an improved key to smooth surfaces.&nbsp; Containing a fine aggregate, it provides a mechanical key to backgrounds such as plaster, concrete, |28.74000000|everbuild
28474|Everbuild 203 Accelerator & Frostproofer 5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/28474-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28474|<p>Accelerator &amp; Frostproofer is a liquid additive formulated to accelerate setting and hardening times of mortar, concretes, screeds and rendering to provide frost protection during the setting period. Effective even in sub-zero temperatures and can a|9.97000000|everbuild
28433|Everbuild 501 PVA Bond 2.5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/28433-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28433|<p>PVA Bond is a multi-purpose bonding agent, primer, sealer, cement and plaster admixture that clings to most everyday building and DIY materials. Suitable for preparing unsound surfaces before plastering or painting, as an adhesive on cork, wood, textile|8.25000000|everbuild
28451|Surveyline Marker Spray 700ml [White]|https://www2.turnbullsonline.co.uk/images/ocw/28451-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28451|<p>A spray applied marking paint for contractors/surveyors spot marking. Colour coded for electric, gas, water and cable company use. Semi permanent formula lasts at least 3 months after application.&nbsp;<br></p>|9.03000000|everbuild
28469|Everbuild 208 Concrete Colour Mortar Tone 1kg [Black]|https://www2.turnbullsonline.co.uk/images/ocw/28469-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28469|<p>208 Powder Mortar Tone is formulated from high quality oxide pigments for permanently colouring all types of mortars, rendering, concrete and pointing. The pigments disperse easily into the mix to give a uniform shade for each mix batch; dose can be adj|10.74000000|everbuild
35711|Pinkgrip Solvent Free Grab Adhesive 380ml|https://www2.turnbullsonline.co.uk/images/ocw/35711-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/35711|Pinkgrip SF But It comes White and is a solvent free, The white version of the brand leading Pinkgrip Direct Bond Adhesive.&nbsp; It has all the distinctive advantages of Pinkgrip and will stick just about anything on a building site without the need for u|2.48000000|everbuild
102395|Surveyline Marker Spray 700ml [Red]|https://www2.turnbullsonline.co.uk/images/ocw/102395-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/102395|<p>A spray applied marking paint for contractors/surveyors spot marking. Colour coded for electric, gas, water and cable company use. Semi permanent formula lasts at least 3 months after application.&nbsp;<br></p>|9.03000000|everbuild
28431|Everbuild 501 PVA Bond 1 Ltr|https://www2.turnbullsonline.co.uk/images/ocw/28431-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28431|<p>PVA Bond is a multi-purpose bonding agent, primer, sealer, cement and plaster admixture that clings to most everyday building and DIY materials. Suitable for preparing unsound surfaces before plastering or painting, as an adhesive on cork, wood, textile|4.24000000|everbuild
28480|Everbuild 401 Brick & Patio Cleaner 5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/28480-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28480|<p>Brick &amp; Patio Cleaner is a fast-acting acid-based formula (9.5% strength) that dissolves mortar and cement stains and ingrained dirt and paint on most mineral surfaces such as brick, stone, concrete, paving flags and earthenware. Please note this pr|9.19000000|everbuild
103027|Everbuild 506 Contractors PVA Bond 5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/103027-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/103027|<p>506 Contractors PVA is a multi-purpose primer, sealer, cement filler and plaster admixture that bonds to most common building and DIY materials.&nbsp;<br></p>|10.65000000|everbuild
28413|Everbuild 901 Black Bitumen Paint 2.5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/28413-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28413|<p>Black Bitumen Paint is a solvent based, full bodied black bituminous paint. When dry, the product forms an odourless and taint free black film suitable for metal protection, concrete structures and overcoating wood and felt<br></p>|18.96000000|everbuild
28414|Everbuild 901 Black Bitumen Paint 5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/28414-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28414|<p>Black Bitumen Paint is a solvent based, full bodied black bituminous paint. When dry, the product forms an odourless and taint free black film suitable for metal protection, concrete structures and overcoating wood and felt<br></p>|26.27000000|everbuild
28425|Everbuild 908 Everproof DPM 5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/28425-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28425|<p>908 DPM is an odourless rubber enriched bitumen emulsion which provides a highly-effective sandwich damp proof membrane for floors. It also acts as a waterproofer for walls, above ground structures and foundations.&nbsp;<br></p>|22.14000000|everbuild
28482|Everbuild 202 Integral Liquid Waterproof 5Ltr|https://www2.turnbullsonline.co.uk/images/ocw/28482-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/204/-/28482|<p>202 Integral Liquid Waterproofer is a liquid additive that provides long term water protection to mortar, concrete and rendering.&nbsp;<br></p>|13.03000000|everbuild
40497|Everbuild 405 Path & Patio Seal 25Ltr|https://www2.turnbullsonline.co.uk/images/ocw/40497-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/192/-/40497|<p>Path &amp; Patio Seal is a solvent free acrylic coating used to seal and protect patios, paths, natural stone, concrete and block paving from the effects of sunlight, water, oil, petrol and fungal/moss growth. The milky solution dries to a clear hard-we|62.17000000|everbuild
49783|Bristan Joy Thermostatic Electric Shower [9.5Kw]|https://www2.turnbullsonline.co.uk/images/ocw/49783-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/42/-/49783|The Bristan Joy electric shower's thermostatic technology means that your chosen water temperature will stay the same for the duration of your shower, regardless of other demands on your home's water system. Comes with easy to use push on/off button, and s|201.44000000|bristan
44044|Coroline Sheet 2000mm [Black]|https://www2.turnbullsonline.co.uk/images/ocw/44044-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/15/-/44044|Coroline Bitumen Roofing Sheet, tough yet light weight roofing material. Easy to saw and install and is durable and hardwearing.&nbsp;|20.64000000|NULL
44045|Coroline Ridge 900mm [Black]|https://www2.turnbullsonline.co.uk/images/ocw/44045-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/15/-/44045|<p>Coroline Ridge's are preformed for use with coroline sheets, this product is flexible and easy to adjust to suit differing roof angles.<br></p>|13.39000000|NULL
44046|Coroline Fixings Pack of 20 [Black]|https://www2.turnbullsonline.co.uk/images/ocw/44046-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/15/-/44046|<p>Fixings for use with Coroline bitumen sheets designed for use with Coroline Bitumen Sheets when installed on timber. The washer and waterproof cap is coloured to match the sheet Each galvanised screw measures 65mm.&nbsp;<br></p>|3.43000000|NULL
45884|Coroline Eaves Filler Pack of 6|https://www2.turnbullsonline.co.uk/images/ocw/45884-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/15/-/45884|<p>Foam Eaves Fillers are used in the installation of Coroline bitumen sheet to prevent roof clatter and to support the sheets when fixed<br></p>|19.96000000|NULL
19255|Vistalux PVC Rooflight 3" H/Duty 8ft|https://www2.turnbullsonline.co.uk/images/ocw/19255-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/15/-/19255|Vistalux corrugated PVC roofing and cladding sheet|16.63000000|NULL
19257|Vistalux PVC Rooflight 3" H/Duty 10ft|https://www2.turnbullsonline.co.uk/images/ocw/19257-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/15/-/19257|<p>Vistalux corrugated PVC roofing and cladding sheet<br></p>|20.84000000|NULL
22817|Vistalux PVC Rooflight 3" H/Duty 6ft|https://www2.turnbullsonline.co.uk/images/ocw/22817-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/15/-/22817|<p>Vistalux corrugated PVC roofing and cladding sheet<br></p>|12.50000000|NULL
19258|Rooflight Super Fixings Pack of 10|https://www2.turnbullsonline.co.uk/images/ocw/19258-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/15/-/19258|Vistalux Fixings are specially designed for use when installing PVC roofing sheets on timber structures to help prevent over-tightening of the fixings.|2.48000000|NULL
21921|Evo-stik Gripfill Grab Adhesive 350ml|https://www2.turnbullsonline.co.uk/images/ocw/21921-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/21921|<p>Evo-stik Grab Adhesive is a multi-purpose, high-strength gap filling adhesive. It is specially formulated to adhere a wide variety of building materials including the likes of wood, plasterboard, tiles, stone, metal, breeze blocks, bricks, ceramic, conc|3.25000000|evo_stik
28631|Top Gun Multi Purpose Silicone Sealant 310ml [White]|https://www2.turnbullsonline.co.uk/images/ocw/28631-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28631|<p>TOP GUN® All Purpose Silicone Sealant is ideal for a variety of sealing jobs inside and outside the house. It has excellent adhesion, gives a watertight seal and remains permanently flexible. TOP GUN® All Purpose Silicone Sealant is safe and easy to a|4.54000000|geocel
28633|Top Gun Multi Purpose Silicone Sealant 310ml [Brown]|https://www2.turnbullsonline.co.uk/images/ocw/28633-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28633|<p>TOP GUN® All Purpose Silicone Sealant is ideal for a variety of sealing jobs inside and outside the house. It has excellent adhesion, gives a watertight seal and remains permanently flexible. TOP GUN® All Purpose Silicone Sealant is safe and easy to a|4.54000000|geocel
28634|Top Gun Multi Purpose Silicone Sealant 310ml [Black]|https://www2.turnbullsonline.co.uk/images/ocw/28634-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28634|<p>TOP GUN® All Purpose Silicone Sealant is ideal for a variety of sealing jobs inside and outside the house. It has excellent adhesion, gives a watertight seal and remains permanently flexible. TOP GUN® All Purpose Silicone Sealant is safe and easy to a|4.54000000|geocel
11047|Evo-stik Gripfill Xtra|https://www2.turnbullsonline.co.uk/images/ocw/11047-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/11047|<p>EVO-STIK GRIPFILL XTRA is a multi-purpose instant grip adhesive is intended for professional use. It is a fast setting, high performance synthetic rubber/resin adhesive for interior or protected exterior use. EVO-STIK GRIPFILL XTRA is a flexible one-par|3.99000000|evo_stik
28637|Trade Mate Sanitary Silicone Sealant 310ml [Clear]|https://www2.turnbullsonline.co.uk/images/ocw/28637-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28637|<p>Trade Mate Sanitary Seal Silicone Sealant is perfect for sealing around sanitary units and non-porous surfaces and is ready to use in 1 hour. It offers outstanding unprimed adhesion to a variety of substrates including ceramics, plastics and vitreous en|4.13000000|NULL
28638|Trade Mate Sanitary Silicone Sealant 310ml [White]|https://www2.turnbullsonline.co.uk/images/ocw/28638-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28638|<p>Trade Mate Sanitary Seal Silicone Sealant is perfect for sealing around sanitary units and non-porous surfaces and is ready to use in 1 hour. It offers outstanding unprimed adhesion to a variety of substrates including ceramics, plastics and vitreous en|7.39000000|geocel
28639|Trade Mate Frame Sealant 310ml [Brown]|https://www2.turnbullsonline.co.uk/images/ocw/28639-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28639|<p>A silicone rubber sealant for external sealing around door and window frames, including PVCu. Trade Mate Frame Seal provides excellent unprimed adhesion to most common construction materials and will not discolour.&nbsp;<br></p>|7.39000000|geocel
28640|Trade Mate Frame Sealant 310ml [White]|https://www2.turnbullsonline.co.uk/images/ocw/28640-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28640|<p>A silicone rubber sealant for external sealing around door and window frames, including PVCu. Trade Mate Frame Seal provides excellent unprimed adhesion to most common construction materials and will not discolour.&nbsp;<br></p>|7.39000000|geocel
11086|Dowsil Multi-Use Acetoxy Silicone Sealant 310ml 781 [White]|https://www2.turnbullsonline.co.uk/images/ocw/11086-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/11086|<ul><li>Ready-to-use, single-part, acetoxy silicone with quick cure and good weathering characteristics. Fit for use on aluminium, glass, formica, and most other non-porous substrates. Safe to use in contact with potable water.<br></li></ul>|8.18000000|dow
29280|Dowsil Plastic & Glass Neutral Silicone Sealant 310ml 799 EU [Clear]|https://www2.turnbullsonline.co.uk/images/ocw/29280-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/29280|<p>Dow Corning Dowsil 799 is a neutral curing silicone sealant for use in glazing and curtain walling applications.Superb adhesion to both porous and non-porous substrates. Ideal for use in glazing applications that utilise plastics such as polycarbonate a|8.89000000|dow
22040|Dowsil Weatherproofing Neutral Silicone Sealant 310ml 791 [Black]|https://www2.turnbullsonline.co.uk/images/ocw/22040-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/22040|<p>A one-part, medium-modulus, elastomeric sealant designed for general weathersealing. It is a silicone formulation that cures to a flexible and curable silicone rubber building joint seal.<br></p>|8.99000000|dow
28642|Trade Mate Glazing Sealant 310ml [Clear]|https://www2.turnbullsonline.co.uk/images/ocw/28642-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28642|<p>Suitable for all Glazing and Conservatory projects. Trade Mate GLAZING SEAL Silicone Sealant is a silicone rubber sealant for both internal and external glazing applications, including the bedding in of glass and sealing between glass and framework. Thi|7.39000000|geocel
22039|Dowsil Weatherproofing Neutral Silicone Sealant [Brown]|https://www2.turnbullsonline.co.uk/images/ocw/22039-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/22039|<p>A one-part, medium-modulus, elastomeric sealant designed for general weathersealing. It is a silicone formulation that cures to a flexible and curable silicone rubber building joint seal.<br></p>|8.99000000|dow
28641|Trade Mate Frame Sealant 310ml [Clear]|https://www2.turnbullsonline.co.uk/images/ocw/28641-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28641|<p>A silicone rubber sealant for external sealing around door and window frames, including PVCu. Trade Mate Frame Seal provides excellent unprimed adhesion to most common construction materials and will not discolour.&nbsp;<br></p>|7.39000000|geocel
28644|Top Gun Roof & Gutter Sealant 310ml [Black]|https://www2.turnbullsonline.co.uk/images/ocw/28644-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/28644|<p>Geocel Top Gun Roof &amp; Gutter Sealant 310ml Black. Top Gun Roof and Gutter sealant is used for repairing and maintaining roofs and gutters. Providing a long-lasting seal, resists fungal growth and is safe and easy to use<br></p>|3.05000000|evo_stik
22038|Dowsil Weatherproofing Neutral Silicone Sealant [White]|https://www2.turnbullsonline.co.uk/images/ocw/22038-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/22038|<p>A one-part, medium-modulus, elastomeric sealant designed for general weathersealing. It is a silicone formulation that cures to a flexible and curable silicone rubber building joint seal.<br></p>|8.99000000|dow
29278|Dowsil PVCu, Wood & Aluminium Neutral Silicone Sealant 310ml 796 [Whit|https://www2.turnbullsonline.co.uk/images/ocw/29278-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/129/-/29278|<p>Suitable for perimeter sealing PVCu, aluminium &amp; wood, door and window frames, used for internal and external applications, 24hr curing time, neutral and fast cure, tack free in 35 minutes<br></p>|7.59000000|dow
64295|Timco Assorted Flat Packers Pack of 200|https://www2.turnbullsonline.co.uk/images/ocw/64295-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/128/-/64295|<p>Assorted Flat Packers are used for various applications, suitably used to ensure correct weight distribution of glazed units and increase security around fixing points during frame fitting<br></p>|12.63000000|timco
27465|Trex Transcend Grooved Board 25 x 140mm x 3.66m [Island Mist]|https://www2.turnbullsonline.co.uk/images/ocw/27465-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/206/-/27465|<p>The superior Transcend range provides elevated aesthetics with the highest level of performance.&nbsp; It’s the original and bestselling range, available in five fabulous colours, and featuring the heaviest grade Trex shell. Transcend provides the ult|40.50000000|Trex
27477|Trex Transcend Square Board 25 x 140mm x 3.66m [Island Mist]|https://www2.turnbullsonline.co.uk/images/ocw/27477-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/206/-/27477|<p>The superior Transcend range provides elevated aesthetics with the highest level of performance.&nbsp; It’s the original and bestselling range, available in five fabulous colours, and featuring the heaviest grade Trex shell. Transcend provides the ult|40.50000000|Trex
112393|Trex Enhance Basic Deck-Board Grooved 25 x 140mm x 3.66m [Clam Shell]|https://www2.turnbullsonline.co.uk/images/ocw/112393-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/206/-/112393|<p>The Enhance Basics range provides the perfect pairing of price and minimal maintenance.&nbsp; Available in 2 monochromatic colours with a realistic woodgrain effect.<br></p>|25.50000000|Trex
27533|Trex Universal Clip For Grooved Deck Board Packs Of 90|https://www2.turnbullsonline.co.uk/images/ocw/27533-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/206/-/27533|<p>Trex Universal Fixing Clip offers a screwless finish, is quick and easy to install, and enables access to the subframe.<br></p>|27.89000000|Trex
27534|Trex Starter Clip For Grooved Deck Board Packs Of 36|https://www2.turnbullsonline.co.uk/images/ocw/27534-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/206/-/27534|<p>Trex Starter Clip offers a screwless finish, is quick and easy to install, and enables access to the subframe.<br></p>|26.95000000|Trex
112652|Trex Starborn Pro-Plug & Screw [Island Mist]|https://www2.turnbullsonline.co.uk/images/ocw/112652-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/206/-/112652|<p>A superior easy-to-install plug fastening system for an invisible face fix with a timber substructure. The system includes epoxy coated carbon steel screws, a colour matched deck plug to provide an invisible finish and a PvC tool which drives screws to |70.79000000|Trex
112395|Trex Enhance Basic Deck-Board Square 25 x 140mm x 3.66m [Clam Shell]|https://www2.turnbullsonline.co.uk/images/ocw/112395-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/206/-/112395|<p>The Enhance Basics range provides the perfect pairing of price and minimal maintenance.&nbsp; Available in 2 monochromatic colours with a realistic woodgrain effect.<br></p>|24.95000000|Trex
27535|Trex Fastenmaster 70mm Screws|https://www2.turnbullsonline.co.uk/images/ocw/27535-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/206/-/27535|<p>The Fastenmaster Composite Deck Screw creates the ultimate finished look in composite decking boards, offering strip-out resistance, anti-fade resistance and a clean, finished look.&nbsp;<br></p>|39.50000000|Trex
19101|Belle Mini 150 Mixer Petrol M54B|https://www2.turnbullsonline.co.uk/images/ocw/19101-extra-large.jpg|https://www2.turnbullsonline.co.uk/product/category/123/-/19101|<p>Compact tip up professional petrol mixer<br></p>|598.00000000|belle
